"mcp_code","year","week_num","cumul_week"
31005,"22","21",104081
31005,"22","22",104100
31005,"22","23",104120
31005,"22","24",104140
31005,"22","25",104146
31005,"22","26",104159
31005,"22","27",104170
31005,"22","28",104176
31005,"22","29",104187
31005,"22","3",100454
31005,"22","30",104197
31005,"22","31",104204
31005,"22","32",104207
31005,"22","33",104214
31005,"22","34",104218
31005,"22","35",104222
31005,"22","36",104224
31005,"22","37",104227
31005,"22","38",104230
31005,"22","39",104236
31005,"22","4",100525
31005,"22","40",104236
31005,"22","41",104236
31005,"22","42",104243
31005,"22","43",104244
31005,"22","44",104244
31005,"22","45",104251
31005,"22","46",104251
31005,"22","47",104257
31005,"22","48",104266
31005,"22","49",104266
31005,"22","5",101249
31005,"22","50",104271
31005,"22","51",104272
31005,"22","52",104272
31005,"22","6",102212
31005,"22","7",103173
31005,"22","8",103419
31005,"22","9",103566
31006,"21","10",502
31006,"21","11",576
31006,"21","12",655
31006,"21","13",753
31006,"21","14",760
31006,"21","15",876
31006,"21","16",885
31006,"21","17",907
31006,"21","18",1155
31006,"21","19",1478
31006,"21","20",1733
31006,"21","21",2179
31006,"21","22",2800
31006,"21","23",3475
31006,"21","24",4217
31006,"21","25",4414
31006,"21","26",4511
31006,"21","27",5327
31006,"21","28",5999
31006,"21","29",6648
31006,"21","30",7332
31006,"21","31",8151
31006,"21","32",8331
31006,"21","33",8828
31006,"21","34",9096
31006,"21","35",9269
31006,"21","36",9284
31006,"21","37",9404
31006,"21","38",9409
31006,"21","39",9442
31006,"21","4",4
31006,"21","40",9452
31006,"21","41",9454
31006,"21","42",9457
31006,"21","43",9469
31006,"21","44",9477
31006,"21","45",9480
31006,"21","46",9506
31006,"21","47",9530
31006,"21","48",9532
31006,"21","49",9576
31006,"21","5",196
31006,"21","50",9583
31006,"21","51",9584
31006,"21","52",9618
31006,"21","6",346
31006,"21","7",394
31006,"21","8",401
31006,"21","9",424
31006,"22","1",9620
31006,"22","10",10064
31006,"22","11",10077
31006,"22","12",10079
31006,"22","13",10079
31006,"22","14",10079
31006,"22","15",10079
31006,"22","16",10079
31006,"22","17",10080
31006,"22","18",10083
31006,"22","19",10083
31006,"22","2",9622
31006,"22","20",10086
31006,"22","21",10086
31006,"22","22",10093
31006,"22","23",10093
31006,"22","24",10093
31006,"22","25",10093
31006,"22","26",10095
31006,"22","27",10095
31006,"22","28",10096
31006,"22","29",10096
31006,"22","3",9643
31006,"22","30",10099
31006,"22","31",10099
31006,"22","32",10099
31006,"22","33",10103
31006,"22","34",10103
31006,"22","35",10103
31006,"22","36",10104
31006,"22","37",10104
31006,"22","38",10104
31006,"22","39",10105
31006,"22","4",9692
31006,"22","40",10105
31006,"22","41",10105
31006,"22","42",10106
31006,"22","43",10108
31006,"22","44",10108
31006,"22","45",10108
31006,"22","46",10108
31006,"22","47",10108
31006,"22","48",10114
31006,"22","49",10115
31006,"22","5",9790
31006,"22","50",10115
31006,"22","51",10116
31006,"22","52",10116
31006,"22","6",9876
31006,"22","7",9915
31006,"22","8",9944
31006,"22","9",10025
31012,"21","10",783
31012,"21","11",883
31012,"21","12",1008
31012,"21","13",1115
31012,"21","14",1124
31012,"21","15",1236
31012,"21","16",1256
31012,"21","17",1292
31012,"21","18",1616
31012,"21","19",2182
31012,"21","20",2676
31012,"21","21",3393
31012,"21","22",3973
31012,"21","23",5079
31012,"21","24",5415
31012,"21","25",6173
31012,"21","26",6336
31012,"21","27",7328
31012,"21","28",8382
31012,"21","29",9394
31012,"21","30",10038
31012,"21","31",10663
31012,"21","32",11100
31012,"21","33",11503
31012,"21","34",11863
31012,"21","35",11868
31012,"21","36",12021
31012,"21","37",12021
31012,"21","38",12025
31012,"21","39",12089
31012,"21","4",4
31012,"21","40",12089
31012,"21","41",12098
31012,"21","42",12106
31012,"21","43",12106
31012,"21","44",12106
31012,"21","45",12110
31012,"21","46",12128
31012,"21","47",12131
31012,"21","48",12133
31012,"21","49",12154
31012,"21","5",257
31012,"21","50",12163
31012,"21","51",12180
31012,"21","52",12182
31012,"21","6",482
31012,"21","7",556
31012,"21","8",586
31012,"21","9",613
31012,"22","1",12182
31012,"22","10",12761
31012,"22","11",12787
31012,"22","12",12788
31012,"22","13",12793
31012,"22","14",12793
31012,"22","15",12793
31012,"22","16",12793
31012,"22","17",12794
31012,"22","18",12794
31012,"22","19",12794
31012,"22","2",12201
31012,"22","20",12796
31012,"22","21",12796
31012,"22","22",12796
31012,"22","23",12796
31012,"22","24",12796
31012,"22","25",12798
31012,"22","26",12798
31012,"22","27",12798
31012,"22","28",12799
31012,"22","29",12799
31012,"22","3",12201
31012,"22","30",12800
31012,"22","31",12800
31012,"22","32",12801
31012,"22","33",12801
31012,"22","34",12801
31012,"22","35",12802
31012,"22","36",12802
31012,"22","37",12802
31012,"22","38",12802
31012,"22","39",12802
31012,"22","4",12322
31012,"22","40",12802
31012,"22","41",12802
31012,"22","42",12802
31012,"22","43",12802
31012,"22","44",12802
31012,"22","45",12803
31012,"22","46",12803
31012,"22","47",12803
31012,"22","48",12803
31012,"22","49",12803
31012,"22","5",12564
31012,"22","50",12803
31012,"22","51",12803
31012,"22","52",12803
31012,"22","6",12567
31012,"22","7",12689
31012,"22","8",12760
31012,"22","9",12761
31022,"21","10",915
31022,"21","11",1126
31022,"21","12",1402
31022,"21","13",1518
31022,"21","14",1562
31022,"21","15",1793
31022,"21","16",1817
31022,"21","17",1866
31022,"21","18",2474
31022,"21","19",3438
31022,"21","20",4447
31022,"21","21",5732
31022,"21","22",6795
31022,"21","23",7866
31022,"21","24",8338
31022,"21","25",8738
31022,"21","26",9514
31022,"21","27",10650
31022,"21","28",13786
31022,"21","29",15364
31022,"21","30",16553
31022,"21","31",17368
31022,"21","32",18595
31022,"21","33",18889
31022,"21","34",19518
31022,"21","35",19770
31022,"21","36",19862
31022,"21","37",19864
31022,"21","38",19947
31022,"21","39",20010
31022,"21","4",8
31022,"21","40",20022
31022,"21","41",20058
31022,"21","42",20066
31022,"21","43",20069
31022,"21","44",20069
31022,"21","45",20100
31022,"21","46",20121
31022,"21","47",20125
31022,"21","48",20156
31022,"21","49",20177
31022,"21","5",67
31022,"21","50",20203
31022,"21","51",20220
31022,"21","52",20222
31022,"21","6",430
31022,"21","7",675
31022,"21","8",695
31022,"21","9",723
31022,"22","1",20230
31022,"22","10",21276
31022,"22","11",21295
31022,"22","12",21310
31022,"22","13",21315
31022,"22","14",21315
31022,"22","15",21316
31022,"22","16",21320
31022,"22","17",21320
31022,"22","18",21320
31022,"22","19",21321
31022,"22","2",20237
31022,"22","20",21321
31022,"22","21",21321
31022,"22","22",21324
31022,"22","23",21324
31022,"22","24",21325
31022,"22","25",21328
31022,"22","26",21328
31022,"22","27",21328
31022,"22","28",21328
31022,"22","29",21328
31022,"22","3",20240
31022,"22","30",21328
31022,"22","31",21328
31022,"22","32",21330
31022,"22","33",21330
31022,"22","34",21330
31022,"22","35",21330
31022,"22","36",21331
31022,"22","37",21331
31022,"22","38",21331
31022,"22","39",21334
31022,"22","4",20245
31022,"22","40",21334
31022,"22","41",21334
31022,"22","42",21334
31022,"22","43",21336
31022,"22","44",21336
31022,"22","45",21336
31022,"22","46",21337
31022,"22","47",21337
31022,"22","48",21337
31022,"22","49",21338
31022,"22","5",20634
31022,"22","50",21338
31022,"22","51",21338
31022,"22","52",21339
31022,"22","6",20870
31022,"22","7",21069
31022,"22","8",21141
31022,"22","9",21216
31033,"21","10",862
31033,"21","11",1096
31033,"21","12",1362
31033,"21","13",1488
31033,"21","14",1508
31033,"21","15",1710
31033,"21","16",1741
31033,"21","17",1781
31033,"21","18",2282
31033,"21","19",3221
31033,"21","20",3775
31033,"21","21",4586
31033,"21","22",5380
31033,"21","23",6974
31033,"21","24",7613
31033,"21","25",7889
31033,"21","26",8019
31033,"21","27",9392
31033,"21","28",10549
31033,"21","29",12195
31033,"21","30",13431
31033,"21","31",14320
31033,"21","32",15734
31033,"21","33",16062
31033,"21","34",16738
31033,"21","35",16993
31033,"21","36",17013
31033,"21","37",17054
31033,"21","38",17103
31033,"21","39",17132
31033,"21","4",184
31033,"21","40",17144
31033,"21","41",17157
31033,"21","42",17162
31033,"21","43",17170
31033,"21","44",17171
31033,"21","45",17177
31033,"21","46",17212
31033,"21","47",17213
31033,"21","48",17219
31033,"21","49",17274
31033,"21","5",265
31033,"21","50",17284
31033,"21","51",17301
31033,"21","52",17301
31033,"21","6",530
31033,"21","7",608
31033,"21","8",627
31033,"21","9",677
31033,"22","1",17317
31033,"22","10",18070
31033,"22","11",18071
31033,"22","12",18106
31033,"22","13",18109
31033,"22","14",18111
31033,"22","15",18113
31033,"22","16",18113
31033,"22","17",18113
31033,"22","18",18113
31033,"22","19",18113
31033,"22","2",17322
31033,"22","20",18115
31033,"22","21",18117
31033,"22","22",18118
31033,"22","23",18121
31033,"22","24",18121
31033,"22","25",18121
31033,"22","26",18122
31033,"22","27",18122
31033,"22","28",18122
31033,"22","29",18122
31033,"22","3",17322
31033,"22","30",18123
31033,"22","31",18124
31033,"22","32",18124
31033,"22","33",18124
31033,"22","34",18129
31033,"22","35",18129
31033,"22","36",18129
31033,"22","37",18129
31033,"22","38",18131
31033,"22","39",18131
31033,"22","4",17326
31033,"22","40",18131
31033,"22","41",18131
31033,"22","42",18131
31033,"22","43",18131
31033,"22","44",18131
31033,"22","45",18132
31033,"22","46",18137
31033,"22","47",18137
31033,"22","48",18137
31033,"22","49",18137
31033,"22","5",17360
31033,"22","50",18139
31033,"22","51",18139
31033,"22","52",18139
31033,"22","6",17660
31033,"22","7",17751
31033,"22","8",17968
31033,"22","9",18039
31040,"21","10",957
31040,"21","11",1201
31040,"21","12",1409
31040,"21","13",1559
31040,"21","14",1588
31040,"21","15",1773
31040,"21","16",1802
31040,"21","17",1866
31040,"21","18",2359
31040,"21","19",3263
31040,"21","20",3942
31040,"21","21",5067
31040,"21","22",6035
31040,"21","23",7828
31040,"21","24",8425
31040,"21","25",9678
31040,"21","26",9933
31040,"21","27",11505
31040,"21","28",13229
31040,"21","29",14949
31040,"21","30",16075
31040,"21","31",17086
31040,"21","32",17757
31040,"21","33",18443
31040,"21","34",19009
31040,"21","35",19015
31040,"21","36",19257
31040,"21","37",19259
31040,"21","38",19265
31040,"21","39",19359
31040,"21","4",14
31040,"21","40",19360
31040,"21","41",19390
31040,"21","42",19392
31040,"21","43",19396
31040,"21","44",19397
31040,"21","45",19405
31040,"21","46",19423
31040,"21","47",19439
31040,"21","48",19445
31040,"21","49",19475
31040,"21","5",273
31040,"21","50",19495
31040,"21","51",19521
31040,"21","52",19526
31040,"21","6",467
31040,"21","7",650
31040,"21","8",677
31040,"21","9",708
31040,"22","1",19530
31040,"22","10",20512
31040,"22","11",20573
31040,"22","12",20574
31040,"22","13",20579
31040,"22","14",20579
31040,"22","15",20579
31040,"22","16",20581
31040,"22","17",20585
31040,"22","18",20585
31040,"22","19",20585
31040,"22","2",19560
31040,"22","20",20592
31040,"22","21",20592
31040,"22","22",20592
31040,"22","23",20592
31040,"22","24",20592
31040,"22","25",20602
31040,"22","26",20602
31040,"22","27",20603
31040,"22","28",20603
31040,"22","29",20605
31040,"22","3",19561
31040,"22","30",20605
31040,"22","31",20605
31040,"22","32",20605
31040,"22","33",20605
31040,"22","34",20605
31040,"22","35",20609
31040,"22","36",20609
31040,"22","37",20609
31040,"22","38",20611
31040,"22","39",20611
31040,"22","4",19746
31040,"22","40",20611
31040,"22","41",20615
31040,"22","42",20615
31040,"22","43",20615
31040,"22","44",20615
31040,"22","45",20621
31040,"22","46",20621
31040,"22","47",20621
31040,"22","48",20622
31040,"22","49",20622
31040,"22","5",20168
31040,"22","50",20622
31040,"22","51",20623
31040,"22","52",20623
31040,"22","6",20171
31040,"22","7",20385
31040,"22","8",20510
31040,"22","9",20510
31042,"21","10",72
31042,"21","11",84
31042,"21","12",108
31042,"21","13",118
31042,"21","14",119
31042,"21","15",147
31042,"21","16",157
31042,"21","17",169
31042,"21","18",226
31042,"21","19",339
31042,"21","20",474
31042,"21","21",622
31042,"21","22",746
31042,"21","23",986
31042,"21","24",1052
31042,"21","25",1170
31042,"21","26",1201
31042,"21","27",1325
31042,"21","28",1646
31042,"21","29",1699
31042,"21","30",1908
31042,"21","31",1986
31042,"21","32",2185
31042,"21","33",2189
31042,"21","34",2261
31042,"21","35",2286
31042,"21","36",2316
31042,"21","37",2339
31042,"21","38",2352
31042,"21","39",2367
31042,"21","40",2372
31042,"21","41",2380
31042,"21","42",2381
31042,"21","43",2381
31042,"21","44",2381
31042,"21","45",2384
31042,"21","46",2384
31042,"21","47",2385
31042,"21","48",2391
31042,"21","49",2395
31042,"21","5",12
31042,"21","50",2402
31042,"21","51",2402
31042,"21","52",2407
31042,"21","6",16
31042,"21","7",37
31042,"21","8",37
31042,"21","9",37
31042,"22","1",2408
31042,"22","10",2484
31042,"22","11",2484
31042,"22","12",2486
31042,"22","13",2491
31042,"22","14",2491
31042,"22","15",2491
31042,"22","16",2491
31042,"22","17",2491
31042,"22","18",2491
31042,"22","19",2491
31042,"22","2",2409
31042,"22","20",2491
31042,"22","21",2491
31042,"22","22",2491
31042,"22","23",2491
31042,"22","24",2494
31042,"22","25",2494
31042,"22","26",2494
31042,"22","27",2494
31042,"22","28",2494
31042,"22","29",2494
31042,"22","3",2416
31042,"22","30",2494
31042,"22","31",2494
31042,"22","32",2494
31042,"22","33",2494
31042,"22","34",2494
31042,"22","35",2494
31042,"22","36",2494
31042,"22","37",2494
31042,"22","38",2494
31042,"22","39",2494
31042,"22","4",2418
31042,"22","40",2494
31042,"22","41",2494
31042,"22","42",2494
31042,"22","43",2494
31042,"22","44",2494
31042,"22","45",2494
31042,"22","46",2494
31042,"22","47",2494
31042,"22","48",2494
31042,"22","49",2494
31042,"22","5",2461
31042,"22","50",2494
31042,"22","51",2494
31042,"22","52",2494
31042,"22","6",2472
31042,"22","7",2476
31042,"22","8",2481
31042,"22","9",2481
31043,"21","1",2
31043,"21","10",1355
31043,"21","11",1547
31043,"21","12",1766
31043,"21","13",2032
31043,"21","14",2143
31043,"21","15",2737
31043,"21","16",2774
31043,"21","17",2822
31043,"21","18",4149
31043,"21","19",6378
31043,"21","2",4
31043,"21","20",7631
31043,"21","21",9705
31043,"21","22",11229
31043,"21","23",13101
31043,"21","24",13872
31043,"21","25",14399
31043,"21","26",15088
31043,"21","27",18032
31043,"21","28",22826
31043,"21","29",24042
31043,"21","3",10
31043,"21","30",25190
31043,"21","31",25640
31043,"21","32",26436
31043,"21","33",26676
31043,"21","34",27322
31043,"21","35",27771
31043,"21","36",27966
31043,"21","37",28048
31043,"21","38",28132
31043,"21","39",28321
31043,"21","4",14
31043,"21","40",28340
31043,"21","41",28423
31043,"21","42",28432
31043,"21","43",28437
31043,"21","44",28439
31043,"21","45",28498
31043,"21","46",28514
31043,"21","47",28525
31043,"21","48",28614
31043,"21","49",28638
31043,"21","5",717
31043,"21","50",28668
31043,"21","51",28715
31043,"21","52",28718
31043,"21","6",840
31043,"21","7",1144
31043,"21","8",1177
31043,"21","9",1241
31043,"22","1",28750
31043,"22","10",29271
31043,"22","11",29273
31043,"22","12",29273
31043,"22","13",29280
31043,"22","14",29281
31043,"22","15",29281
31043,"22","16",29281
31043,"22","17",29282
31043,"22","18",29282
31043,"22","19",29282
31043,"22","2",28755
31043,"22","20",29286
31043,"22","21",29286
31043,"22","22",29286
31043,"22","23",29302
31043,"22","24",29302
31043,"22","25",29304
31043,"22","26",29305
31043,"22","27",29308
31043,"22","28",29308
31043,"22","29",29309
31043,"22","3",28766
31043,"22","30",29309
31043,"22","31",29309
31043,"22","32",29313
31043,"22","33",29313
31043,"22","34",29313
31043,"22","35",29313
31043,"22","36",29314
31043,"22","37",29316
31043,"22","38",29316
31043,"22","39",29316
31043,"22","4",28769
31043,"22","40",29316
31043,"22","41",29317
31043,"22","42",29317
31043,"22","43",29317
31043,"22","44",29317
31043,"22","45",29319
31043,"22","46",29319
31043,"22","47",29319
31043,"22","48",29320
31043,"22","49",29320
31043,"22","5",28772
31043,"22","50",29320
31043,"22","51",29320
31043,"22","52",29320
31043,"22","6",29103
31043,"22","7",29157
31043,"22","8",29164
31043,"22","9",29164
32003,"21","10",683
32003,"21","11",826
32003,"21","12",993
32003,"21","13",1121
32003,"21","14",1127
32003,"21","15",1222
32003,"21","16",1231
32003,"21","17",1252
32003,"21","18",1528
32003,"21","19",2287
32003,"21","20",3616
32003,"21","21",4425
32003,"21","22",4963
32003,"21","23",6179
32003,"21","24",6979
32003,"21","25",7484
32003,"21","26",8330
32003,"21","27",9449
32003,"21","28",9786
32003,"21","29",11301
32003,"21","30",11588
32003,"21","31",12346
32003,"21","32",12727
32003,"21","33",13155
32003,"21","34",13633
32003,"21","35",13765
32003,"21","36",13791
32003,"21","37",13882
32003,"21","38",13884
32003,"21","39",13930
32003,"21","4",6
32003,"21","40",13961
32003,"21","41",13966
32003,"21","42",13967
32003,"21","43",13968
32003,"21","44",13994
32003,"21","45",14013
32003,"21","46",14016
32003,"21","47",14018
32003,"21","48",14045
32003,"21","49",14056
32003,"21","5",110
32003,"21","50",14058
32003,"21","51",14087
32003,"21","52",14088
32003,"21","6",288
32003,"21","7",562
32003,"21","8",591
32003,"21","9",629
32003,"22","1",14104
32003,"22","10",14671
32003,"22","11",14673
32003,"22","12",14674
32003,"22","13",14687
32003,"22","14",14687
32003,"22","15",14687
32003,"22","16",14689
32003,"22","17",14689
32003,"22","18",14689
32003,"22","19",14689
32003,"22","2",14109
32003,"22","20",14690
32003,"22","21",14690
32003,"22","22",14690
32003,"22","23",14690
32003,"22","24",14696
32003,"22","25",14696
32003,"22","26",14696
32003,"22","27",14697
32003,"22","28",14697
32003,"22","29",14697
32003,"22","3",14109
32003,"22","30",14697
32003,"22","31",14697
32003,"22","32",14697
32003,"22","33",14697
32003,"22","34",14698
32003,"22","35",14698
32003,"22","36",14698
32003,"22","37",14698
32003,"22","38",14698
32003,"22","39",14698
32003,"22","4",14123
32003,"22","40",14698
32003,"22","41",14699
32003,"22","42",14699
32003,"22","43",14699
32003,"22","44",14699
32003,"22","45",14699
32003,"22","46",14699
32003,"22","47",14699
32003,"22","48",14699
32003,"22","49",14699
32003,"22","5",14135
32003,"22","50",14703
32003,"22","51",14703
32003,"22","52",14703
32003,"22","6",14439
32003,"22","7",14546
32003,"22","8",14610
32003,"22","9",14611
32006,"21","10",558
32006,"21","11",651
32006,"21","12",861
32006,"21","13",897
32006,"21","14",910
32006,"21","15",991
32006,"21","16",1008
32006,"21","17",1055
32006,"21","18",1234
32006,"21","19",1560
32006,"21","20",1714
32006,"21","21",2185
32006,"21","22",2509
32006,"21","23",2963
32006,"21","24",3322
32006,"21","25",3714
32006,"21","26",3932
32006,"21","27",4445
32006,"21","28",5159
32006,"21","29",5839
32006,"21","30",6559
32006,"21","31",6856
32006,"21","32",7383
32006,"21","33",7590
32006,"21","34",8016
32006,"21","35",8109
32006,"21","36",8175
32006,"21","37",8204
32006,"21","38",8227
32006,"21","39",8245
32006,"21","4",8
32006,"21","40",8263
32006,"21","41",8274
32006,"21","42",8282
32006,"21","43",8287
32006,"21","44",8288
32006,"21","45",8314
32006,"21","46",8330
32006,"21","47",8331
32006,"21","48",8348
32006,"21","49",8359
32006,"21","5",141
32006,"21","50",8375
32006,"21","51",8377
32006,"21","52",8377
32006,"21","6",338
32006,"21","7",361
32006,"21","8",495
32006,"21","9",510
32006,"22","1",8385
32006,"22","10",8746
32006,"22","11",8750
32006,"22","12",8756
32006,"22","13",8766
32006,"22","14",8766
32006,"22","15",8769
32006,"22","16",8769
32006,"22","17",8770
32006,"22","18",8770
32006,"22","19",8771
32006,"22","2",8395
32006,"22","20",8772
32006,"22","21",8772
32006,"22","22",8772
32006,"22","23",8772
32006,"22","24",8772
32006,"22","25",8773
32006,"22","26",8773
32006,"22","27",8773
32006,"22","28",8773
32006,"22","29",8773
32006,"22","3",8397
32006,"22","30",8773
32006,"22","31",8773
32006,"22","32",8774
32006,"22","33",8774
32006,"22","34",8774
32006,"22","35",8775
32006,"22","36",8775
32006,"22","37",8775
32006,"22","38",8775
32006,"22","39",8775
32006,"22","4",8404
32006,"22","40",8775
32006,"22","41",8776
32006,"22","42",8776
32006,"22","43",8776
32006,"22","44",8776
32006,"22","45",8776
32006,"22","46",8776
32006,"22","47",8776
32006,"22","48",8776
32006,"22","49",8776
32006,"22","5",8487
32006,"22","50",8776
32006,"22","51",8776
32006,"22","52",8776
32006,"22","6",8600
32006,"22","7",8668
32006,"22","8",8682
32006,"22","9",8698
32010,"21","10",279
32010,"21","11",341
32010,"21","12",452
32010,"21","13",500
32010,"21","14",510
32010,"21","15",607
32010,"21","16",621
32010,"21","17",631
32010,"21","18",839
32010,"21","19",1176
32010,"21","20",1377
32010,"21","21",1737
32010,"21","22",2065
32010,"21","23",2778
32010,"21","24",3041
32010,"21","25",3133
32010,"21","26",3181
32010,"21","27",3637
32010,"21","28",4151
32010,"21","29",4953
32010,"21","30",5508
32010,"21","31",5909
32010,"21","32",6592
32010,"21","33",6747
32010,"21","34",7063
32010,"21","35",7161
32010,"21","36",7171
32010,"21","37",7185
32010,"21","38",7207
32010,"21","39",7227
32010,"21","4",4
32010,"21","40",7233
32010,"21","41",7238
32010,"21","42",7240
32010,"21","43",7244
32010,"21","44",7245
32010,"21","45",7252
32010,"21","46",7259
32010,"21","47",7262
32010,"21","48",7263
32010,"21","49",7286
32010,"21","5",14
32010,"21","50",7290
32010,"21","51",7294
32010,"21","52",7294
32010,"21","6",51
32010,"21","7",210
32010,"21","8",219
32010,"21","9",234
32010,"22","1",7295
32010,"22","10",7562
32010,"22","11",7562
32010,"22","12",7578
32010,"22","13",7580
32010,"22","14",7580
32010,"22","15",7581
32010,"22","16",7581
32010,"22","17",7581
32010,"22","18",7581
32010,"22","19",7581
32010,"22","2",7302
32010,"22","20",7587
32010,"22","21",7587
32010,"22","22",7587
32010,"22","23",7587
32010,"22","24",7587
32010,"22","25",7587
32010,"22","26",7587
32010,"22","27",7587
32010,"22","28",7587
32010,"22","29",7587
32010,"22","3",7303
32010,"22","30",7587
32010,"22","31",7587
32010,"22","32",7587
32010,"22","33",7587
32010,"22","34",7588
32010,"22","35",7588
32010,"22","36",7588
32010,"22","37",7588
32010,"22","38",7589
32010,"22","39",7589
32010,"22","4",7304
32010,"22","40",7589
32010,"22","41",7589
32010,"22","42",7589
32010,"22","43",7589
32010,"22","44",7589
32010,"22","45",7589
32010,"22","46",7589
32010,"22","47",7589
32010,"22","48",7589
32010,"22","49",7589
32010,"22","5",7311
32010,"22","50",7589
32010,"22","51",7589
32010,"22","52",7589
32010,"22","6",7423
32010,"22","7",7459
32010,"22","8",7518
32010,"22","9",7550
32011,"21","10",559
32011,"21","11",614
32011,"21","12",783
32011,"21","13",913
32011,"21","14",920
32011,"21","15",1029
32011,"21","16",1046
32011,"21","17",1058
32011,"21","18",1339
32011,"21","19",1840
32011,"21","20",2170
32011,"21","21",2648
32011,"21","22",3123
32011,"21","23",4060
32011,"21","24",4440
32011,"21","25",4590
32011,"21","26",4666
32011,"21","27",5469
32011,"21","28",6218
32011,"21","29",7273
32011,"21","30",7997
32011,"21","31",8637
32011,"21","32",9603
32011,"21","33",9833
32011,"21","34",10283
32011,"21","35",10418
32011,"21","36",10424
32011,"21","37",10440
32011,"21","38",10473
32011,"21","39",10513
32011,"21","4",10
32011,"21","40",10520
32011,"21","41",10526
32011,"21","42",10527
32011,"21","43",10533
32011,"21","44",10534
32011,"21","45",10534
32011,"21","46",10543
32011,"21","47",10545
32011,"21","48",10548
32011,"21","49",10580
32011,"21","5",159
32011,"21","50",10583
32011,"21","51",10596
32011,"21","52",10596
32011,"21","6",376
32011,"21","7",424
32011,"21","8",442
32011,"21","9",471
32011,"22","1",10602
32011,"22","10",10964
32011,"22","11",10965
32011,"22","12",10987
32011,"22","13",10988
32011,"22","14",10988
32011,"22","15",10989
32011,"22","16",10989
32011,"22","17",10989
32011,"22","18",10989
32011,"22","19",10989
32011,"22","2",10606
32011,"22","20",10989
32011,"22","21",10992
32011,"22","22",10992
32011,"22","23",10995
32011,"22","24",10995
32011,"22","25",10998
32011,"22","26",10998
32011,"22","27",10998
32011,"22","28",11000
32011,"22","29",11000
32011,"22","3",10608
32011,"22","30",11000
32011,"22","31",11000
32011,"22","32",11000
32011,"22","33",11000
32011,"22","34",11000
32011,"22","35",11000
32011,"22","36",11000
32011,"22","37",11000
32011,"22","38",11001
32011,"22","39",11001
32011,"22","4",10610
32011,"22","40",11001
32011,"22","41",11001
32011,"22","42",11001
32011,"22","43",11001
32011,"22","44",11001
32011,"22","45",11001
32011,"22","46",11003
32011,"22","47",11003
32011,"22","48",11003
32011,"22","49",11003
32011,"22","5",10630
32011,"22","50",11004
32011,"22","51",11004
32011,"22","52",11004
32011,"22","6",10744
32011,"22","7",10793
32011,"22","8",10906
32011,"22","9",10947
32030,"21","10",198
32030,"21","11",239
32030,"21","12",253
32030,"21","13",272
32030,"21","14",275
32030,"21","15",299
32030,"21","16",300
32030,"21","17",309
32030,"21","18",373
32030,"21","19",495
32030,"21","20",619
32030,"21","21",758
32030,"21","22",833
32030,"21","23",995
32030,"21","24",1090
32030,"21","25",1144
32030,"21","26",1296
32030,"21","27",1446
32030,"21","28",1682
32030,"21","29",1937
32030,"21","30",2156
32030,"21","31",2222
32030,"21","32",2367
32030,"21","33",2410
32030,"21","34",2545
32030,"21","35",2589
32030,"21","36",2595
32030,"21","37",2610
32030,"21","38",2615
32030,"21","39",2621
32030,"21","4",6
32030,"21","40",2628
32030,"21","41",2628
32030,"21","42",2628
32030,"21","43",2630
32030,"21","44",2631
32030,"21","45",2641
32030,"21","46",2649
32030,"21","47",2649
32030,"21","48",2656
32030,"21","49",2657
32030,"21","5",10
32030,"21","50",2664
32030,"21","51",2665
32030,"21","52",2665
32030,"21","6",147
32030,"21","7",152
32030,"21","8",172
32030,"21","9",175
32030,"22","1",2666
32030,"22","10",2793
32030,"22","11",2793
32030,"22","12",2794
32030,"22","13",2796
32030,"22","14",2796
32030,"22","15",2796
32030,"22","16",2796
32030,"22","17",2796
32030,"22","18",2796
32030,"22","19",2796
32030,"22","2",2670
32030,"22","20",2796
32030,"22","21",2796
32030,"22","22",2796
32030,"22","23",2796
32030,"22","24",2796
32030,"22","25",2798
32030,"22","26",2798
32030,"22","27",2798
32030,"22","28",2798
32030,"22","29",2798
32030,"22","3",2670
32030,"22","30",2798
32030,"22","31",2798
32030,"22","32",2798
32030,"22","33",2798
32030,"22","34",2798
32030,"22","35",2798
32030,"22","36",2798
32030,"22","37",2798
32030,"22","38",2798
32030,"22","39",2798
32030,"22","4",2671
32030,"22","40",2798
32030,"22","41",2798
32030,"22","42",2798
32030,"22","43",2798
32030,"22","44",2798
32030,"22","45",2798
32030,"22","46",2798
32030,"22","47",2798
32030,"22","48",2798
32030,"22","49",2798
32030,"22","5",2701
32030,"22","50",2798
32030,"22","51",2798
32030,"22","52",2798
32030,"22","6",2743
32030,"22","7",2771
32030,"22","8",2778
32030,"22","9",2782
33011,"21","10",1879
33011,"21","11",2309
33011,"21","12",2520
33011,"21","13",2720
33011,"21","14",2773
33011,"21","15",3069
33011,"21","16",3082
33011,"21","17",3257
33011,"21","18",4097
33011,"21","19",5599
33011,"21","20",6372
33011,"21","21",8386
33011,"21","22",9860
33011,"21","23",11732
33011,"21","24",13225
33011,"21","25",14399
33011,"21","26",15119
33011,"21","27",16974
33011,"21","28",19450
33011,"21","29",21646
33011,"21","30",23887
33011,"21","31",24752
33011,"21","32",26281
33011,"21","33",27007
33011,"21","34",28289
33011,"21","35",28594
33011,"21","36",28803
33011,"21","37",28913
33011,"21","38",28963
33011,"21","39",29023
