"mcp_code","mcp_name","province","region","year","month","mean_monthly","total_monthly","month_char","pop_tot","incidence"
"23086","Ternat","VlaamsBrabant","Flanders",2021,8,1.83870967741935,57,"August",16144,3.53072348860258
"23086","Ternat","VlaamsBrabant","Flanders",2021,9,4.53333333333333,136,"September",16144,8.42418235877106
"23086","Ternat","VlaamsBrabant","Flanders",2021,10,5.19354838709677,161,"October",16144,9.97274529236868
"23086","Ternat","VlaamsBrabant","Flanders",2021,11,21.0666666666667,632,"November",16144,39.1476709613479
"23086","Ternat","VlaamsBrabant","Flanders",2021,12,12.741935483871,395,"December",16144,24.4672943508424
"23088","Vilvoorde","VlaamsBrabant","Flanders",2021,1,5.12903225806452,159,"January",45715,3.47807065514601
"23088","Vilvoorde","VlaamsBrabant","Flanders",2021,2,8.64285714285714,242,"February",45715,5.29366728644865
"23088","Vilvoorde","VlaamsBrabant","Flanders",2021,3,17.4516129032258,541,"March",45715,11.8341900907798
"23088","Vilvoorde","VlaamsBrabant","Flanders",2021,4,12.7,381,"April",45715,8.33424477742535
"23088","Vilvoorde","VlaamsBrabant","Flanders",2021,5,10.5806451612903,328,"May",45715,7.17488789237668
"23088","Vilvoorde","VlaamsBrabant","Flanders",2021,6,4.13333333333333,124,"June",45715,2.71245761784972
"23088","Vilvoorde","VlaamsBrabant","Flanders",2021,7,7.2258064516129,224,"July",45715,4.89992343869627
"23088","Vilvoorde","VlaamsBrabant","Flanders",2021,8,19.8709677419355,616,"August",45715,13.4747894564147
"23088","Vilvoorde","VlaamsBrabant","Flanders",2021,9,14.7666666666667,443,"September",45715,9.69047358635021
"23088","Vilvoorde","VlaamsBrabant","Flanders",2021,10,16.2903225806452,505,"October",45715,11.0467023952751
"23088","Vilvoorde","VlaamsBrabant","Flanders",2021,11,46.2333333333333,1387,"November",45715,30.3401509351416
"23088","Vilvoorde","VlaamsBrabant","Flanders",2021,12,50.5806451612903,1568,"December",45715,34.2994640708739
"23094","Zaventem","VlaamsBrabant","Flanders",2021,1,4.06451612903226,126,"January",35184,3.58117326057299
"23094","Zaventem","VlaamsBrabant","Flanders",2021,2,5.5,154,"February",35184,4.37698954070032
"23094","Zaventem","VlaamsBrabant","Flanders",2021,3,11.741935483871,364,"March",35184,10.3456116416553
"23094","Zaventem","VlaamsBrabant","Flanders",2021,4,8.9,267,"April",35184,7.58867667121419
"23094","Zaventem","VlaamsBrabant","Flanders",2021,5,6.70967741935484,208,"May",35184,5.91177808094588
"23094","Zaventem","VlaamsBrabant","Flanders",2021,6,2.5,75,"June",35184,2.13165075034106
"23094","Zaventem","VlaamsBrabant","Flanders",2021,7,6.35483870967742,197,"July",35184,5.59913597089586
"23094","Zaventem","VlaamsBrabant","Flanders",2021,8,10.4516129032258,324,"August",35184,9.2087312414734
"23094","Zaventem","VlaamsBrabant","Flanders",2021,9,8.9,267,"September",35184,7.58867667121419
"23094","Zaventem","VlaamsBrabant","Flanders",2021,10,13.3870967741935,415,"October",35184,11.7951341518872
"23094","Zaventem","VlaamsBrabant","Flanders",2021,11,28.9333333333333,868,"November",35184,24.6703046839473
"23094","Zaventem","VlaamsBrabant","Flanders",2021,12,36.8387096774194,1142,"December",35184,32.4579354251933
"23096","Zemst","VlaamsBrabant","Flanders",2021,1,2.16129032258065,67,"January",23314,2.87380972806039
"23096","Zemst","VlaamsBrabant","Flanders",2021,2,2.14285714285714,60,"February",23314,2.57356095050184
"23096","Zemst","VlaamsBrabant","Flanders",2021,3,5.19354838709677,161,"March",23314,6.90572188384662
"23096","Zemst","VlaamsBrabant","Flanders",2021,4,3.2,96,"April",23314,4.11769752080295
"23096","Zemst","VlaamsBrabant","Flanders",2021,5,2.29032258064516,71,"May",23314,3.04538045809385
"23096","Zemst","VlaamsBrabant","Flanders",2021,6,1.23333333333333,37,"June",23314,1.58702925280947
"23096","Zemst","VlaamsBrabant","Flanders",2021,7,2.93548387096774,91,"July",23314,3.90323410826113
"23096","Zemst","VlaamsBrabant","Flanders",2021,8,2.80645161290323,87,"August",23314,3.73166337822767
"23096","Zemst","VlaamsBrabant","Flanders",2021,9,4,120,"September",23314,5.14712190100369
"23096","Zemst","VlaamsBrabant","Flanders",2021,10,13.2903225806452,412,"October",23314,17.671785193446
"23096","Zemst","VlaamsBrabant","Flanders",2021,11,30.2666666666667,908,"November",23314,38.9465557175946
"23096","Zemst","VlaamsBrabant","Flanders",2021,12,26.0645161290323,808,"December",23314,34.6572874667582
"23097","Roosdaal","VlaamsBrabant","Flanders",2021,1,1.35483870967742,42,"January",11688,3.59342915811088
"23097","Roosdaal","VlaamsBrabant","Flanders",2021,2,2.14285714285714,60,"February",11688,5.13347022587269
"23097","Roosdaal","VlaamsBrabant","Flanders",2021,3,4.48387096774194,139,"March",11688,11.8925393566051
"23097","Roosdaal","VlaamsBrabant","Flanders",2021,4,1.86666666666667,56,"April",11688,4.79123887748118
"23097","Roosdaal","VlaamsBrabant","Flanders",2021,5,1.48387096774194,46,"May",11688,3.9356605065024
"23097","Roosdaal","VlaamsBrabant","Flanders",2021,6,0.9,27,"June",11688,2.31006160164271
"23097","Roosdaal","VlaamsBrabant","Flanders",2021,7,1.32258064516129,41,"July",11688,3.507871321013
"23097","Roosdaal","VlaamsBrabant","Flanders",2021,8,1.38709677419355,43,"August",11688,3.67898699520876
"23097","Roosdaal","VlaamsBrabant","Flanders",2021,9,1.46666666666667,44,"September",11688,3.76454483230664
"23097","Roosdaal","VlaamsBrabant","Flanders",2021,10,4.61290322580645,143,"October",11688,12.2347707049966
"23097","Roosdaal","VlaamsBrabant","Flanders",2021,11,15.9,477,"November",11688,40.8110882956879
"23097","Roosdaal","VlaamsBrabant","Flanders",2021,12,10.8387096774194,336,"December",11688,28.7474332648871
"23098","Drogenbos","VlaamsBrabant","Flanders",2021,1,1.64516129032258,51,"January",5699,8.94893841024741
"23098","Drogenbos","VlaamsBrabant","Flanders",2021,2,1.53571428571429,43,"February",5699,7.54518336550272
"23098","Drogenbos","VlaamsBrabant","Flanders",2021,3,2.67741935483871,83,"March",5699,14.5639585892262
"23098","Drogenbos","VlaamsBrabant","Flanders",2021,4,1.86666666666667,56,"April",5699,9.82628531321284
"23098","Drogenbos","VlaamsBrabant","Flanders",2021,5,1.64516129032258,51,"May",5699,8.94893841024741
"23098","Drogenbos","VlaamsBrabant","Flanders",2021,6,1.16666666666667,35,"June",5699,6.14142832075803
"23098","Drogenbos","VlaamsBrabant","Flanders",2021,7,2.32258064516129,72,"July",5699,12.6337954027022
"23098","Drogenbos","VlaamsBrabant","Flanders",2021,8,2.48387096774194,77,"August",5699,13.5111423056677
"23098","Drogenbos","VlaamsBrabant","Flanders",2021,9,1.96666666666667,59,"September",5699,10.3526934549921
"23098","Drogenbos","VlaamsBrabant","Flanders",2021,10,3.29032258064516,102,"October",5699,17.8978768204948
"23098","Drogenbos","VlaamsBrabant","Flanders",2021,11,3.86666666666667,116,"November",5699,20.354448148798
"23098","Drogenbos","VlaamsBrabant","Flanders",2021,12,6.12903225806452,190,"December",5699,33.3391823126864
"23099","Kraainem","VlaamsBrabant","Flanders",2021,1,2.74193548387097,85,"January",13847,6.1385137574926
"23099","Kraainem","VlaamsBrabant","Flanders",2021,2,2.67857142857143,75,"February",13847,5.41633566837582
"23099","Kraainem","VlaamsBrabant","Flanders",2021,3,4.29032258064516,133,"March",13847,9.60496858525312
"23099","Kraainem","VlaamsBrabant","Flanders",2021,4,3.63333333333333,109,"April",13847,7.87174117137286
"23099","Kraainem","VlaamsBrabant","Flanders",2021,5,1.87096774193548,58,"May",13847,4.1886329168773
"23099","Kraainem","VlaamsBrabant","Flanders",2021,6,1.23333333333333,37,"June",13847,2.67205892973207
"23099","Kraainem","VlaamsBrabant","Flanders",2021,7,3.87096774193548,120,"July",13847,8.66613706940131
"23099","Kraainem","VlaamsBrabant","Flanders",2021,8,2.03225806451613,63,"August",13847,4.54972196143569
"23099","Kraainem","VlaamsBrabant","Flanders",2021,9,3.66666666666667,110,"September",13847,7.94395898028454
"23099","Kraainem","VlaamsBrabant","Flanders",2021,10,6.2258064516129,193,"October",13847,13.9380371199538
"23099","Kraainem","VlaamsBrabant","Flanders",2021,11,13.8666666666667,416,"November",13847,30.0426085072579
"23099","Kraainem","VlaamsBrabant","Flanders",2021,12,17.3548387096774,538,"December",13847,38.8531811944826
"23100","Linkebeek","VlaamsBrabant","Flanders",2021,1,1.12903225806452,35,"January",4739,7.38552437223043
"23100","Linkebeek","VlaamsBrabant","Flanders",2021,2,1.17857142857143,33,"February",4739,6.96349440810298
"23100","Linkebeek","VlaamsBrabant","Flanders",2021,3,2.09677419354839,65,"March",4739,13.7159738341422
"23100","Linkebeek","VlaamsBrabant","Flanders",2021,4,1.46666666666667,44,"April",4739,9.28465921080397
"23100","Linkebeek","VlaamsBrabant","Flanders",2021,5,1.38709677419355,43,"May",4739,9.07364422874024
"23100","Linkebeek","VlaamsBrabant","Flanders",2021,6,0.6,18,"June",4739,3.79826967714708
"23100","Linkebeek","VlaamsBrabant","Flanders",2021,7,2.06451612903226,64,"July",4739,13.5049588520785
"23100","Linkebeek","VlaamsBrabant","Flanders",2021,8,1.48387096774194,46,"August",4739,9.70668917493142
"23100","Linkebeek","VlaamsBrabant","Flanders",2021,9,1.8,54,"September",4739,11.3948090314412
"23100","Linkebeek","VlaamsBrabant","Flanders",2021,10,2.38709677419355,74,"October",4739,15.6151086727158
"23100","Linkebeek","VlaamsBrabant","Flanders",2021,11,4.86666666666667,146,"November",4739,30.8081873813041
"23100","Linkebeek","VlaamsBrabant","Flanders",2021,12,5.16129032258065,160,"December",4739,33.7623971301962
"23101","Sint-Genesius-Rode","VlaamsBrabant","Flanders",2021,1,3.41935483870968,106,"January",18626,5.69096961236981
"23101","Sint-Genesius-Rode","VlaamsBrabant","Flanders",2021,2,3.82142857142857,107,"February",18626,5.74465800493933
"23101","Sint-Genesius-Rode","VlaamsBrabant","Flanders",2021,3,6.87096774193548,213,"March",18626,11.4356276173091
"23101","Sint-Genesius-Rode","VlaamsBrabant","Flanders",2021,4,5.7,171,"April",18626,9.18071512938903
"23101","Sint-Genesius-Rode","VlaamsBrabant","Flanders",2021,5,3.19354838709677,99,"May",18626,5.31515086438312
"23101","Sint-Genesius-Rode","VlaamsBrabant","Flanders",2021,6,1.93333333333333,58,"June",18626,3.11392676903254
"23101","Sint-Genesius-Rode","VlaamsBrabant","Flanders",2021,7,5.67741935483871,176,"July",18626,9.44915709223666
"23101","Sint-Genesius-Rode","VlaamsBrabant","Flanders",2021,8,4.16129032258065,129,"August",18626,6.92580264146891
"23101","Sint-Genesius-Rode","VlaamsBrabant","Flanders",2021,9,3.43333333333333,103,"September",18626,5.52990443466123
"23101","Sint-Genesius-Rode","VlaamsBrabant","Flanders",2021,10,8.09677419354839,251,"October",18626,13.4757865349511
"23101","Sint-Genesius-Rode","VlaamsBrabant","Flanders",2021,11,17.7,531,"November",18626,28.5085364544186
"23101","Sint-Genesius-Rode","VlaamsBrabant","Flanders",2021,12,21.3870967741935,663,"December",18626,35.595404273596
"23102","Wemmel","VlaamsBrabant","Flanders",2021,1,3.12903225806452,97,"January",17013,5.7015223652501
"23102","Wemmel","VlaamsBrabant","Flanders",2021,2,4.07142857142857,114,"February",17013,6.700758243696
"23102","Wemmel","VlaamsBrabant","Flanders",2021,3,8.32258064516129,258,"March",17013,15.1648739199436
"23102","Wemmel","VlaamsBrabant","Flanders",2021,4,5.76666666666667,173,"April",17013,10.1686945277141
"23102","Wemmel","VlaamsBrabant","Flanders",2021,5,2.67741935483871,83,"May",17013,4.87862223005937
"23102","Wemmel","VlaamsBrabant","Flanders",2021,6,1.23333333333333,37,"June",17013,2.17480750014695
"23102","Wemmel","VlaamsBrabant","Flanders",2021,7,4.2258064516129,131,"July",17013,7.69999412214189
"23102","Wemmel","VlaamsBrabant","Flanders",2021,8,3.06451612903226,95,"August",17013,5.58396520308
"23102","Wemmel","VlaamsBrabant","Flanders",2021,9,3.16666666666667,95,"September",17013,5.58396520308
"23102","Wemmel","VlaamsBrabant","Flanders",2021,10,8.12903225806452,252,"October",17013,14.8122024334333
"23102","Wemmel","VlaamsBrabant","Flanders",2021,11,15.3,459,"November",17013,26.9793687180391
"23102","Wemmel","VlaamsBrabant","Flanders",2021,12,19.1290322580645,593,"December",17013,34.8556985834362
"23103","Wezembeek-Oppem","VlaamsBrabant","Flanders",2021,1,1.96774193548387,61,"January",14254,4.27950049109022
"23103","Wezembeek-Oppem","VlaamsBrabant","Flanders",2021,2,3,84,"February",14254,5.8930826434685
"23103","Wezembeek-Oppem","VlaamsBrabant","Flanders",2021,3,5.41935483870968,168,"March",14254,11.786165286937
"23103","Wezembeek-Oppem","VlaamsBrabant","Flanders",2021,4,5.13333333333333,154,"April",14254,10.8039848463589
"23103","Wezembeek-Oppem","VlaamsBrabant","Flanders",2021,5,3.80645161290323,118,"May",14254,8.27837799915813
"23103","Wezembeek-Oppem","VlaamsBrabant","Flanders",2021,6,1.2,36,"June",14254,2.52560684720079
"23103","Wezembeek-Oppem","VlaamsBrabant","Flanders",2021,7,3.16129032258065,98,"July",14254,6.87526308404658
"23103","Wezembeek-Oppem","VlaamsBrabant","Flanders",2021,8,2.93548387096774,91,"August",14254,6.38417286375754
"23103","Wezembeek-Oppem","VlaamsBrabant","Flanders",2021,9,3.16666666666667,95,"September",14254,6.66479584677985
"23103","Wezembeek-Oppem","VlaamsBrabant","Flanders",2021,10,9.45161290322581,293,"October",14254,20.5556335063842
"23103","Wezembeek-Oppem","VlaamsBrabant","Flanders",2021,11,14.8,444,"November",14254,31.1491511154764
"23103","Wezembeek-Oppem","VlaamsBrabant","Flanders",2021,12,16.5161290322581,512,"December",14254,35.9197418268556
"23104","Lennik","VlaamsBrabant","Flanders",2021,1,1.32258064516129,41,"January",9190,4.4613710554951
"23104","Lennik","VlaamsBrabant","Flanders",2021,2,1.39285714285714,39,"February",9190,4.24374319912949
"23104","Lennik","VlaamsBrabant","Flanders",2021,3,2.90322580645161,90,"March",9190,9.79325353645267
"23104","Lennik","VlaamsBrabant","Flanders",2021,4,2.2,66,"April",9190,7.18171926006529
"23104","Lennik","VlaamsBrabant","Flanders",2021,5,1.64516129032258,51,"May",9190,5.54951033732318
"23104","Lennik","VlaamsBrabant","Flanders",2021,6,0.9,27,"June",9190,2.9379760609358
"23104","Lennik","VlaamsBrabant","Flanders",2021,7,1.16129032258065,36,"July",9190,3.91730141458107
"23104","Lennik","VlaamsBrabant","Flanders",2021,8,2,62,"August",9190,6.74646354733406
"23104","Lennik","VlaamsBrabant","Flanders",2021,9,1.73333333333333,52,"September",9190,5.65832426550598
"23104","Lennik","VlaamsBrabant","Flanders",2021,10,6.16129032258065,191,"October",9190,20.7834602829162
"23104","Lennik","VlaamsBrabant","Flanders",2021,11,13,390,"November",9190,42.4374319912949
"23104","Lennik","VlaamsBrabant","Flanders",2021,12,8.41935483870968,261,"December",9190,28.4004352557127
"23105","Affligem","VlaamsBrabant","Flanders",2021,1,2.19354838709677,68,"January",13407,5.07197732527784
"23105","Affligem","VlaamsBrabant","Flanders",2021,2,2.85714285714286,80,"February",13407,5.96703214738569
"23105","Affligem","VlaamsBrabant","Flanders",2021,3,2.96774193548387,92,"March",13407,6.86208696949355
"23105","Affligem","VlaamsBrabant","Flanders",2021,4,2.36666666666667,71,"April",13407,5.2957410308048
"23105","Affligem","VlaamsBrabant","Flanders",2021,5,2.48387096774194,77,"May",13407,5.74326844185873
"23105","Affligem","VlaamsBrabant","Flanders",2021,6,1.26666666666667,38,"June",13407,2.8343402700082
"23105","Affligem","VlaamsBrabant","Flanders",2021,7,2.09677419354839,65,"July",13407,4.84821361975088
"23105","Affligem","VlaamsBrabant","Flanders",2021,8,2.90322580645161,90,"August",13407,6.71291116580891
"23105","Affligem","VlaamsBrabant","Flanders",2021,9,2.13333333333333,64,"September",13407,4.77362571790856
"23105","Affligem","VlaamsBrabant","Flanders",2021,10,4.90322580645161,152,"October",13407,11.3373610800328
"23105","Affligem","VlaamsBrabant","Flanders",2021,11,18.8666666666667,566,"November",13407,42.2167524427538
"23105","Affligem","VlaamsBrabant","Flanders",2021,12,14.3870967741935,446,"December",13407,33.2662042216752
"24001","Aarschot","VlaamsBrabant","Flanders",2021,1,2.51612903225806,78,"January",30281,2.5758726594234
"24001","Aarschot","VlaamsBrabant","Flanders",2021,2,2.75,77,"February",30281,2.54284865096925
"24001","Aarschot","VlaamsBrabant","Flanders",2021,3,3.87096774193548,120,"March",30281,3.96288101449754
"24001","Aarschot","VlaamsBrabant","Flanders",2021,4,4.86666666666667,146,"April",30281,4.82150523430534
"24001","Aarschot","VlaamsBrabant","Flanders",2021,5,3.51612903225806,109,"May",30281,3.59961692150193
"24001","Aarschot","VlaamsBrabant","Flanders",2021,6,0.666666666666667,20,"June",30281,0.660480169082923
"24001","Aarschot","VlaamsBrabant","Flanders",2021,7,2.19354838709677,68,"July",30281,2.24563257488194
"24001","Aarschot","VlaamsBrabant","Flanders",2021,8,2.29032258064516,71,"August",30281,2.34470460024438
"24001","Aarschot","VlaamsBrabant","Flanders",2021,9,2.2,66,"September",30281,2.17958455797365
"24001","Aarschot","VlaamsBrabant","Flanders",2021,10,7.16129032258065,222,"October",30281,7.33132987682045
"24001","Aarschot","VlaamsBrabant","Flanders",2021,11,42.6333333333333,1279,"November",30281,42.2377068128529
"24001","Aarschot","VlaamsBrabant","Flanders",2021,12,28.4516129032258,882,"December",30281,29.1271754565569
"24007","Begijnendijk","VlaamsBrabant","Flanders",2021,1,1.19354838709677,37,"January",10322,3.58457663243557
"24007","Begijnendijk","VlaamsBrabant","Flanders",2021,2,1.28571428571429,36,"February",10322,3.48769618291029
"24007","Begijnendijk","VlaamsBrabant","Flanders",2021,3,1.48387096774194,46,"March",10322,4.45650067816315
"24007","Begijnendijk","VlaamsBrabant","Flanders",2021,4,1.7,51,"April",10322,4.94090292578958
"24007","Begijnendijk","VlaamsBrabant","Flanders",2021,5,0.67741935483871,21,"May",10322,2.034489440031
"24007","Begijnendijk","VlaamsBrabant","Flanders",2021,6,0.5,15,"June",10322,1.45320674287929
"24007","Begijnendijk","VlaamsBrabant","Flanders",2021,7,0.903225806451613,28,"July",10322,2.712652586708
"24007","Begijnendijk","VlaamsBrabant","Flanders",2021,8,1.12903225806452,35,"August",10322,3.390815733385
"24007","Begijnendijk","VlaamsBrabant","Flanders",2021,9,1.76666666666667,53,"September",10322,5.13466382484015
"24007","Begijnendijk","VlaamsBrabant","Flanders",2021,10,2.80645161290323,87,"October",10322,8.42859910869986
"24007","Begijnendijk","VlaamsBrabant","Flanders",2021,11,16.2,486,"November",10322,47.0838984692889
"24007","Begijnendijk","VlaamsBrabant","Flanders",2021,12,7.93548387096774,246,"December",10322,23.8325905832203
"24008","Bekkevoort","VlaamsBrabant","Flanders",2021,1,3.74193548387097,116,"January",6348,18.2734719596723
"24008","Bekkevoort","VlaamsBrabant","Flanders",2021,2,0.928571428571429,26,"February",6348,4.09577819785759
"24008","Bekkevoort","VlaamsBrabant","Flanders",2021,3,0.935483870967742,29,"March",6348,4.56836798991808
"24008","Bekkevoort","VlaamsBrabant","Flanders",2021,4,1.46666666666667,44,"April",6348,6.93131695022054
"24008","Bekkevoort","VlaamsBrabant","Flanders",2021,5,1.45161290322581,45,"May",6348,7.08884688090737
"24008","Bekkevoort","VlaamsBrabant","Flanders",2021,6,0.1,3,"June",6348,0.472589792060492
"24008","Bekkevoort","VlaamsBrabant","Flanders",2021,7,1.25806451612903,39,"July",6348,6.14366729678639
"24008","Bekkevoort","VlaamsBrabant","Flanders",2021,8,0.290322580645161,9,"August",6348,1.41776937618147
"24008","Bekkevoort","VlaamsBrabant","Flanders",2021,9,0.2,6,"September",6348,0.945179584120983
"24008","Bekkevoort","VlaamsBrabant","Flanders",2021,10,1.41935483870968,44,"October",6348,6.93131695022054
"24008","Bekkevoort","VlaamsBrabant","Flanders",2021,11,6.66666666666667,200,"November",6348,31.5059861373661
"24008","Bekkevoort","VlaamsBrabant","Flanders",2021,12,6.51612903225806,202,"December",6348,31.8210459987398
"24009","Bertem","VlaamsBrabant","Flanders",2021,1,1.58064516129032,49,"January",10190,4.80863591756624
"24009","Bertem","VlaamsBrabant","Flanders",2021,2,1.46428571428571,41,"February",10190,4.02355250245339
"24009","Bertem","VlaamsBrabant","Flanders",2021,3,2.19354838709677,68,"March",10190,6.67320902845927
"24009","Bertem","VlaamsBrabant","Flanders",2021,4,1.76666666666667,53,"April",10190,5.20117762512267
"24009","Bertem","VlaamsBrabant","Flanders",2021,5,1.09677419354839,34,"May",10190,3.33660451422964
"24009","Bertem","VlaamsBrabant","Flanders",2021,6,0.433333333333333,13,"June",10190,1.27576054955839
"24009","Bertem","VlaamsBrabant","Flanders",2021,7,1.61290322580645,50,"July",10190,4.90677134445535
"24009","Bertem","VlaamsBrabant","Flanders",2021,8,1.19354838709677,37,"August",10190,3.63101079489696
"24009","Bertem","VlaamsBrabant","Flanders",2021,9,1.76666666666667,53,"September",10190,5.20117762512267
"24009","Bertem","VlaamsBrabant","Flanders",2021,10,4.38709677419355,136,"October",10190,13.3464180569185
"24009","Bertem","VlaamsBrabant","Flanders",2021,11,13.9,417,"November",10190,40.9224730127576
"24009","Bertem","VlaamsBrabant","Flanders",2021,12,8.80645161290323,273,"December",10190,26.7909715407262
"24011","Bierbeek","VlaamsBrabant","Flanders",2021,1,1.16129032258065,36,"January",10194,3.53148911124191
"24011","Bierbeek","VlaamsBrabant","Flanders",2021,2,0.821428571428571,23,"February",10194,2.25622915440455
"24011","Bierbeek","VlaamsBrabant","Flanders",2021,3,1.67741935483871,52,"March",10194,5.10103982734942
"24011","Bierbeek","VlaamsBrabant","Flanders",2021,4,1.66666666666667,50,"April",10194,4.90484598783598
"24011","Bierbeek","VlaamsBrabant","Flanders",2021,5,1,31,"May",10194,3.04100451245831
"24011","Bierbeek","VlaamsBrabant","Flanders",2021,6,0.4,12,"June",10194,1.17716303708064
"24011","Bierbeek","VlaamsBrabant","Flanders",2021,7,1.74193548387097,54,"July",10194,5.29723366686286
"24011","Bierbeek","VlaamsBrabant","Flanders",2021,8,1.74193548387097,54,"August",10194,5.29723366686286
"24011","Bierbeek","VlaamsBrabant","Flanders",2021,9,1.23333333333333,37,"September",10194,3.62958603099863
"24011","Bierbeek","VlaamsBrabant","Flanders",2021,10,2.64516129032258,82,"October",10194,8.04394742005101
"24011","Bierbeek","VlaamsBrabant","Flanders",2021,11,10.3666666666667,311,"November",10194,30.5081420443398
"24011","Bierbeek","VlaamsBrabant","Flanders",2021,12,8.90322580645161,276,"December",10194,27.0747498528546
"24014","Boortmeerbeek","VlaamsBrabant","Flanders",2021,1,1.32258064516129,41,"January",12711,3.22555267091496
"24014","Boortmeerbeek","VlaamsBrabant","Flanders",2021,2,1.46428571428571,41,"February",12711,3.22555267091496
"24014","Boortmeerbeek","VlaamsBrabant","Flanders",2021,3,2.35483870967742,73,"March",12711,5.7430571945559
"24014","Boortmeerbeek","VlaamsBrabant","Flanders",2021,4,1.96666666666667,59,"April",12711,4.64164896546299
"24014","Boortmeerbeek","VlaamsBrabant","Flanders",2021,5,2,62,"May",12711,4.87766501455432
"24014","Boortmeerbeek","VlaamsBrabant","Flanders",2021,6,0.566666666666667,17,"June",12711,1.33742427818425
"24014","Boortmeerbeek","VlaamsBrabant","Flanders",2021,7,1.54838709677419,48,"July",12711,3.77625678546141
"24014","Boortmeerbeek","VlaamsBrabant","Flanders",2021,8,1.03225806451613,32,"August",12711,2.51750452364094
"24014","Boortmeerbeek","VlaamsBrabant","Flanders",2021,9,1.33333333333333,40,"September",12711,3.14688065455118
"24014","Boortmeerbeek","VlaamsBrabant","Flanders",2021,10,3.35483870967742,104,"October",12711,8.18188970183306
"24014","Boortmeerbeek","VlaamsBrabant","Flanders",2021,11,17.4666666666667,524,"November",12711,41.2241365746204
"24014","Boortmeerbeek","VlaamsBrabant","Flanders",2021,12,11.7741935483871,365,"December",12711,28.7152859727795
"24016","Boutersem","VlaamsBrabant","Flanders",2021,1,0.903225806451613,28,"January",8249,3.39435083040369
"24016","Boutersem","VlaamsBrabant","Flanders",2021,2,0.75,21,"February",8249,2.54576312280276
"24016","Boutersem","VlaamsBrabant","Flanders",2021,3,1.70967741935484,53,"March",8249,6.42502121469269
"24016","Boutersem","VlaamsBrabant","Flanders",2021,4,0.866666666666667,26,"April",8249,3.15189719966056
"24016","Boutersem","VlaamsBrabant","Flanders",2021,5,1.29032258064516,40,"May",8249,4.84907261486241
"24016","Boutersem","VlaamsBrabant","Flanders",2021,6,0.333333333333333,10,"June",8249,1.2122681537156
"24016","Boutersem","VlaamsBrabant","Flanders",2021,7,1.54838709677419,48,"July",8249,5.81888713783489
"24016","Boutersem","VlaamsBrabant","Flanders",2021,8,2.29032258064516,71,"August",8249,8.60710389138077
"24016","Boutersem","VlaamsBrabant","Flanders",2021,9,0.733333333333333,22,"September",8249,2.66698993817432
"24016","Boutersem","VlaamsBrabant","Flanders",2021,10,2.51612903225806,78,"October",8249,9.45569159898169
"24016","Boutersem","VlaamsBrabant","Flanders",2021,11,11.2333333333333,337,"November",8249,40.8534367802158
"24016","Boutersem","VlaamsBrabant","Flanders",2021,12,8.25806451612903,256,"December",8249,31.0340647351194
"24020","Diest","VlaamsBrabant","Flanders",2021,1,2.12903225806452,66,"January",24370,2.70824784571194
"24020","Diest","VlaamsBrabant","Flanders",2021,2,1.35714285714286,38,"February",24370,1.55929421419778
"24020","Diest","VlaamsBrabant","Flanders",2021,3,4.35483870967742,135,"March",24370,5.53959786622897
"24020","Diest","VlaamsBrabant","Flanders",2021,4,4.03333333333333,121,"April",24370,4.96512105047189
"24020","Diest","VlaamsBrabant","Flanders",2021,5,3.16129032258065,98,"May",24370,4.02133771029955
"24020","Diest","VlaamsBrabant","Flanders",2021,6,1.63333333333333,49,"June",24370,2.01066885514977
"24020","Diest","VlaamsBrabant","Flanders",2021,7,2.51612903225806,78,"July",24370,3.20065654493229
"24020","Diest","VlaamsBrabant","Flanders",2021,8,3.2258064516129,100,"August",24370,4.10340582683627
"24020","Diest","VlaamsBrabant","Flanders",2021,9,3.6,108,"September",24370,4.43167829298318
"24020","Diest","VlaamsBrabant","Flanders",2021,10,7.2258064516129,224,"October",24370,9.19162905211325
"24020","Diest","VlaamsBrabant","Flanders",2021,11,30.4,912,"November",24370,37.4230611407468
"24020","Diest","VlaamsBrabant","Flanders",2021,12,24.0645161290323,746,"December",24370,30.6114074681986
"24028","Geetbets","VlaamsBrabant","Flanders",2021,1,3.06451612903226,95,"January",6188,15.3522947640595
"24028","Geetbets","VlaamsBrabant","Flanders",2021,2,1.07142857142857,30,"February",6188,4.8480930833872
"24028","Geetbets","VlaamsBrabant","Flanders",2021,3,1.32258064516129,41,"March",6188,6.62572721396251
"24028","Geetbets","VlaamsBrabant","Flanders",2021,4,1.8,54,"April",6188,8.72656755009696
"24028","Geetbets","VlaamsBrabant","Flanders",2021,5,1.38709677419355,43,"May",6188,6.94893341952165
"24028","Geetbets","VlaamsBrabant","Flanders",2021,6,0.133333333333333,4,"June",6188,0.646412411118294
"24028","Geetbets","VlaamsBrabant","Flanders",2021,7,0.451612903225806,14,"July",6188,2.26244343891403
"24028","Geetbets","VlaamsBrabant","Flanders",2021,8,0.935483870967742,29,"August",6188,4.68648998060763
"24028","Geetbets","VlaamsBrabant","Flanders",2021,9,0.8,24,"September",6188,3.87847446670976
"24028","Geetbets","VlaamsBrabant","Flanders",2021,10,1.38709677419355,43,"October",6188,6.94893341952165
"24028","Geetbets","VlaamsBrabant","Flanders",2021,11,8.4,252,"November",6188,40.7239819004525
