"mcp_code","mcp_name","province","region","year","month","mean_monthly","total_monthly"
36006,"Hooglede","WestVlaanderen","Flanders",2021,8,1.16129032258065,36
36006,"Hooglede","WestVlaanderen","Flanders",2021,9,1.43333333333333,43
36006,"Hooglede","WestVlaanderen","Flanders",2021,10,7.41935483870968,230
36006,"Hooglede","WestVlaanderen","Flanders",2021,11,23.6,708
36006,"Hooglede","WestVlaanderen","Flanders",2021,12,10.4516129032258,324
36006,"Hooglede","WestVlaanderen","Flanders",2022,1,31.9032258064516,989
36007,"Ingelmunster","WestVlaanderen","Flanders",2020,9,0.133333333333333,4
36007,"Ingelmunster","WestVlaanderen","Flanders",2020,10,6.61290322580645,205
36007,"Ingelmunster","WestVlaanderen","Flanders",2020,11,5.2,156
36007,"Ingelmunster","WestVlaanderen","Flanders",2020,12,4.7741935483871,148
36007,"Ingelmunster","WestVlaanderen","Flanders",2021,1,2.64516129032258,82
36007,"Ingelmunster","WestVlaanderen","Flanders",2021,2,3.10714285714286,87
36007,"Ingelmunster","WestVlaanderen","Flanders",2021,3,4.48387096774194,139
36007,"Ingelmunster","WestVlaanderen","Flanders",2021,4,2.93333333333333,88
36007,"Ingelmunster","WestVlaanderen","Flanders",2021,5,3.48387096774194,108
36007,"Ingelmunster","WestVlaanderen","Flanders",2021,6,0.933333333333333,28
36007,"Ingelmunster","WestVlaanderen","Flanders",2021,7,1,31
36007,"Ingelmunster","WestVlaanderen","Flanders",2021,8,1.87096774193548,58
36007,"Ingelmunster","WestVlaanderen","Flanders",2021,9,1.1,33
36007,"Ingelmunster","WestVlaanderen","Flanders",2021,10,4.61290322580645,143
36007,"Ingelmunster","WestVlaanderen","Flanders",2021,11,22.3666666666667,671
36007,"Ingelmunster","WestVlaanderen","Flanders",2021,12,11.4516129032258,355
36007,"Ingelmunster","WestVlaanderen","Flanders",2022,1,35.258064516129,1093
36008,"Izegem","WestVlaanderen","Flanders",2020,9,1.4,42
36008,"Izegem","WestVlaanderen","Flanders",2020,10,16.7741935483871,520
36008,"Izegem","WestVlaanderen","Flanders",2020,11,15.6,468
36008,"Izegem","WestVlaanderen","Flanders",2020,12,10.3548387096774,321
36008,"Izegem","WestVlaanderen","Flanders",2021,1,5.54838709677419,172
36008,"Izegem","WestVlaanderen","Flanders",2021,2,4.89285714285714,137
36008,"Izegem","WestVlaanderen","Flanders",2021,3,8,248
36008,"Izegem","WestVlaanderen","Flanders",2021,4,8.13333333333333,244
36008,"Izegem","WestVlaanderen","Flanders",2021,5,4.74193548387097,147
36008,"Izegem","WestVlaanderen","Flanders",2021,6,1.8,54
36008,"Izegem","WestVlaanderen","Flanders",2021,7,3.12903225806452,97
36008,"Izegem","WestVlaanderen","Flanders",2021,8,2.32258064516129,72
36008,"Izegem","WestVlaanderen","Flanders",2021,9,3.53333333333333,106
36008,"Izegem","WestVlaanderen","Flanders",2021,10,12.7096774193548,394
36008,"Izegem","WestVlaanderen","Flanders",2021,11,59.7,1791
36008,"Izegem","WestVlaanderen","Flanders",2021,12,29.0967741935484,902
36008,"Izegem","WestVlaanderen","Flanders",2022,1,87.2258064516129,2704
36010,"Ledegem","WestVlaanderen","Flanders",2020,9,1.73333333333333,52
36010,"Ledegem","WestVlaanderen","Flanders",2020,10,9.51612903225806,295
36010,"Ledegem","WestVlaanderen","Flanders",2020,11,4.13333333333333,124
36010,"Ledegem","WestVlaanderen","Flanders",2020,12,2.70967741935484,84
36010,"Ledegem","WestVlaanderen","Flanders",2021,1,2.29032258064516,71
36010,"Ledegem","WestVlaanderen","Flanders",2021,2,3.25,91
36010,"Ledegem","WestVlaanderen","Flanders",2021,3,2.93548387096774,91
36010,"Ledegem","WestVlaanderen","Flanders",2021,4,3.63333333333333,109
36010,"Ledegem","WestVlaanderen","Flanders",2021,5,3.51612903225806,109
36010,"Ledegem","WestVlaanderen","Flanders",2021,6,0.733333333333333,22
36010,"Ledegem","WestVlaanderen","Flanders",2021,7,0.870967741935484,27
36010,"Ledegem","WestVlaanderen","Flanders",2021,8,0.967741935483871,30
36010,"Ledegem","WestVlaanderen","Flanders",2021,9,0.466666666666667,14
36010,"Ledegem","WestVlaanderen","Flanders",2021,10,3.58064516129032,111
36010,"Ledegem","WestVlaanderen","Flanders",2021,11,19.5333333333333,586
36010,"Ledegem","WestVlaanderen","Flanders",2021,12,9.2258064516129,286
36010,"Ledegem","WestVlaanderen","Flanders",2022,1,32.7741935483871,1016
36011,"Lichtervelde","WestVlaanderen","Flanders",2020,9,0.0666666666666667,2
36011,"Lichtervelde","WestVlaanderen","Flanders",2020,10,4.61290322580645,143
36011,"Lichtervelde","WestVlaanderen","Flanders",2020,11,4.23333333333333,127
36011,"Lichtervelde","WestVlaanderen","Flanders",2020,12,2.54838709677419,79
36011,"Lichtervelde","WestVlaanderen","Flanders",2021,1,1.83870967741935,57
36011,"Lichtervelde","WestVlaanderen","Flanders",2021,2,1.82142857142857,51
36011,"Lichtervelde","WestVlaanderen","Flanders",2021,3,3.38709677419355,105
36011,"Lichtervelde","WestVlaanderen","Flanders",2021,4,3.2,96
36011,"Lichtervelde","WestVlaanderen","Flanders",2021,5,1.64516129032258,51
36011,"Lichtervelde","WestVlaanderen","Flanders",2021,6,0.3,9
36011,"Lichtervelde","WestVlaanderen","Flanders",2021,7,1,31
36011,"Lichtervelde","WestVlaanderen","Flanders",2021,8,0.741935483870968,23
36011,"Lichtervelde","WestVlaanderen","Flanders",2021,9,2.83333333333333,85
36011,"Lichtervelde","WestVlaanderen","Flanders",2021,10,3.64516129032258,113
36011,"Lichtervelde","WestVlaanderen","Flanders",2021,11,17.7333333333333,532
36011,"Lichtervelde","WestVlaanderen","Flanders",2021,12,13.258064516129,411
36011,"Lichtervelde","WestVlaanderen","Flanders",2022,1,28.7741935483871,892
36012,"Moorslede","WestVlaanderen","Flanders",2020,9,1.06666666666667,32
36012,"Moorslede","WestVlaanderen","Flanders",2020,10,12.258064516129,380
36012,"Moorslede","WestVlaanderen","Flanders",2020,11,4.53333333333333,136
36012,"Moorslede","WestVlaanderen","Flanders",2020,12,3,93
36012,"Moorslede","WestVlaanderen","Flanders",2021,1,2.7741935483871,86
36012,"Moorslede","WestVlaanderen","Flanders",2021,2,3.17857142857143,89
36012,"Moorslede","WestVlaanderen","Flanders",2021,3,2.7741935483871,86
36012,"Moorslede","WestVlaanderen","Flanders",2021,4,3.8,114
36012,"Moorslede","WestVlaanderen","Flanders",2021,5,3.80645161290323,118
36012,"Moorslede","WestVlaanderen","Flanders",2021,6,0.7,21
36012,"Moorslede","WestVlaanderen","Flanders",2021,7,1.12903225806452,35
36012,"Moorslede","WestVlaanderen","Flanders",2021,8,2.35483870967742,73
36012,"Moorslede","WestVlaanderen","Flanders",2021,9,0.866666666666667,26
36012,"Moorslede","WestVlaanderen","Flanders",2021,10,4.51612903225806,140
36012,"Moorslede","WestVlaanderen","Flanders",2021,11,22.6,678
36012,"Moorslede","WestVlaanderen","Flanders",2021,12,11.0645161290323,343
36012,"Moorslede","WestVlaanderen","Flanders",2022,1,35.741935483871,1108
36015,"Roeselare","WestVlaanderen","Flanders",2020,9,4,120
36015,"Roeselare","WestVlaanderen","Flanders",2020,10,49.0322580645161,1520
36015,"Roeselare","WestVlaanderen","Flanders",2020,11,29.9333333333333,898
36015,"Roeselare","WestVlaanderen","Flanders",2020,12,17.6451612903226,547
36015,"Roeselare","WestVlaanderen","Flanders",2021,1,13.6774193548387,424
36015,"Roeselare","WestVlaanderen","Flanders",2021,2,11.5714285714286,324
36015,"Roeselare","WestVlaanderen","Flanders",2021,3,19.741935483871,612
36015,"Roeselare","WestVlaanderen","Flanders",2021,4,21.9,657
36015,"Roeselare","WestVlaanderen","Flanders",2021,5,13.7741935483871,427
36015,"Roeselare","WestVlaanderen","Flanders",2021,6,4.86666666666667,146
36015,"Roeselare","WestVlaanderen","Flanders",2021,7,9.90322580645161,307
36015,"Roeselare","WestVlaanderen","Flanders",2021,8,10.3870967741935,322
36015,"Roeselare","WestVlaanderen","Flanders",2021,9,8.36666666666667,251
36015,"Roeselare","WestVlaanderen","Flanders",2021,10,29.9677419354839,929
36015,"Roeselare","WestVlaanderen","Flanders",2021,11,118.166666666667,3545
36015,"Roeselare","WestVlaanderen","Flanders",2021,12,59.1612903225806,1834
36015,"Roeselare","WestVlaanderen","Flanders",2022,1,214.741935483871,6657
36019,"Staden","WestVlaanderen","Flanders",2020,9,1.23333333333333,37
36019,"Staden","WestVlaanderen","Flanders",2020,10,9.2258064516129,286
36019,"Staden","WestVlaanderen","Flanders",2020,11,6.13333333333333,184
36019,"Staden","WestVlaanderen","Flanders",2020,12,2.58064516129032,80
36019,"Staden","WestVlaanderen","Flanders",2021,1,3.19354838709677,99
36019,"Staden","WestVlaanderen","Flanders",2021,2,4.35714285714286,122
36019,"Staden","WestVlaanderen","Flanders",2021,3,6.29032258064516,195
36019,"Staden","WestVlaanderen","Flanders",2021,4,3.6,108
36019,"Staden","WestVlaanderen","Flanders",2021,5,4.67741935483871,145
36019,"Staden","WestVlaanderen","Flanders",2021,6,0.766666666666667,23
36019,"Staden","WestVlaanderen","Flanders",2021,7,2.41935483870968,75
36019,"Staden","WestVlaanderen","Flanders",2021,8,1.58064516129032,49
36019,"Staden","WestVlaanderen","Flanders",2021,9,0.6,18
36019,"Staden","WestVlaanderen","Flanders",2021,10,8.61290322580645,267
36019,"Staden","WestVlaanderen","Flanders",2021,11,24.3,729
36019,"Staden","WestVlaanderen","Flanders",2021,12,12.5161290322581,388
36019,"Staden","WestVlaanderen","Flanders",2022,1,34.6774193548387,1075
37002,"Dentergem","WestVlaanderen","Flanders",2020,9,0.466666666666667,14
37002,"Dentergem","WestVlaanderen","Flanders",2020,10,7.12903225806452,221
37002,"Dentergem","WestVlaanderen","Flanders",2020,11,5.73333333333333,172
37002,"Dentergem","WestVlaanderen","Flanders",2020,12,2.64516129032258,82
37002,"Dentergem","WestVlaanderen","Flanders",2021,1,2.19354838709677,68
37002,"Dentergem","WestVlaanderen","Flanders",2021,2,2.28571428571429,64
37002,"Dentergem","WestVlaanderen","Flanders",2021,3,4.51612903225806,140
37002,"Dentergem","WestVlaanderen","Flanders",2021,4,2.9,87
37002,"Dentergem","WestVlaanderen","Flanders",2021,5,1.29032258064516,40
37002,"Dentergem","WestVlaanderen","Flanders",2021,6,0.7,21
37002,"Dentergem","WestVlaanderen","Flanders",2021,7,1.25806451612903,39
37002,"Dentergem","WestVlaanderen","Flanders",2021,8,1.48387096774194,46
37002,"Dentergem","WestVlaanderen","Flanders",2021,9,1.2,36
37002,"Dentergem","WestVlaanderen","Flanders",2021,10,3.83870967741935,119
37002,"Dentergem","WestVlaanderen","Flanders",2021,11,18.1,543
37002,"Dentergem","WestVlaanderen","Flanders",2021,12,7.45161290322581,231
37002,"Dentergem","WestVlaanderen","Flanders",2022,1,37,1147
37007,"Meulebeke","WestVlaanderen","Flanders",2020,9,1.23333333333333,37
37007,"Meulebeke","WestVlaanderen","Flanders",2020,10,7.29032258064516,226
37007,"Meulebeke","WestVlaanderen","Flanders",2020,11,4.26666666666667,128
37007,"Meulebeke","WestVlaanderen","Flanders",2020,12,3.80645161290323,118
37007,"Meulebeke","WestVlaanderen","Flanders",2021,1,2.41935483870968,75
37007,"Meulebeke","WestVlaanderen","Flanders",2021,2,3.10714285714286,87
37007,"Meulebeke","WestVlaanderen","Flanders",2021,3,4.09677419354839,127
37007,"Meulebeke","WestVlaanderen","Flanders",2021,4,5.23333333333333,157
37007,"Meulebeke","WestVlaanderen","Flanders",2021,5,2.87096774193548,89
37007,"Meulebeke","WestVlaanderen","Flanders",2021,6,0.733333333333333,22
37007,"Meulebeke","WestVlaanderen","Flanders",2021,7,1.29032258064516,40
37007,"Meulebeke","WestVlaanderen","Flanders",2021,8,1.45161290322581,45
37007,"Meulebeke","WestVlaanderen","Flanders",2021,9,1.8,54
37007,"Meulebeke","WestVlaanderen","Flanders",2021,10,6.29032258064516,195
37007,"Meulebeke","WestVlaanderen","Flanders",2021,11,20.6333333333333,619
37007,"Meulebeke","WestVlaanderen","Flanders",2021,12,10.258064516129,318
37007,"Meulebeke","WestVlaanderen","Flanders",2022,1,33.6774193548387,1044
37010,"Oostrozebeke","WestVlaanderen","Flanders",2020,9,0.533333333333333,16
37010,"Oostrozebeke","WestVlaanderen","Flanders",2020,10,6.35483870967742,197
37010,"Oostrozebeke","WestVlaanderen","Flanders",2020,11,2.13333333333333,64
37010,"Oostrozebeke","WestVlaanderen","Flanders",2020,12,2.06451612903226,64
37010,"Oostrozebeke","WestVlaanderen","Flanders",2021,1,2.38709677419355,74
37010,"Oostrozebeke","WestVlaanderen","Flanders",2021,2,1.78571428571429,50
37010,"Oostrozebeke","WestVlaanderen","Flanders",2021,3,8.90322580645161,276
37010,"Oostrozebeke","WestVlaanderen","Flanders",2021,4,3.06666666666667,92
37010,"Oostrozebeke","WestVlaanderen","Flanders",2021,5,1.70967741935484,53
37010,"Oostrozebeke","WestVlaanderen","Flanders",2021,6,0.7,21
37010,"Oostrozebeke","WestVlaanderen","Flanders",2021,7,1.03225806451613,32
37010,"Oostrozebeke","WestVlaanderen","Flanders",2021,8,1.58064516129032,49
37010,"Oostrozebeke","WestVlaanderen","Flanders",2021,9,0.766666666666667,23
37010,"Oostrozebeke","WestVlaanderen","Flanders",2021,10,2.96774193548387,92
37010,"Oostrozebeke","WestVlaanderen","Flanders",2021,11,14.1,423
37010,"Oostrozebeke","WestVlaanderen","Flanders",2021,12,8.74193548387097,271
37010,"Oostrozebeke","WestVlaanderen","Flanders",2022,1,28.4193548387097,881
37011,"Pittem","WestVlaanderen","Flanders",2020,9,0.4,12
37011,"Pittem","WestVlaanderen","Flanders",2020,10,6.32258064516129,196
37011,"Pittem","WestVlaanderen","Flanders",2020,11,3.63333333333333,109
37011,"Pittem","WestVlaanderen","Flanders",2020,12,2.7741935483871,86
37011,"Pittem","WestVlaanderen","Flanders",2021,1,1.06451612903226,33
37011,"Pittem","WestVlaanderen","Flanders",2021,2,2,56
37011,"Pittem","WestVlaanderen","Flanders",2021,3,3.06451612903226,95
37011,"Pittem","WestVlaanderen","Flanders",2021,4,2.16666666666667,65
37011,"Pittem","WestVlaanderen","Flanders",2021,5,1.80645161290323,56
37011,"Pittem","WestVlaanderen","Flanders",2021,6,0.533333333333333,16
37011,"Pittem","WestVlaanderen","Flanders",2021,7,0.645161290322581,20
37011,"Pittem","WestVlaanderen","Flanders",2021,8,0.709677419354839,22
37011,"Pittem","WestVlaanderen","Flanders",2021,9,0.6,18
37011,"Pittem","WestVlaanderen","Flanders",2021,10,3.2258064516129,100
37011,"Pittem","WestVlaanderen","Flanders",2021,11,13.2666666666667,398
37011,"Pittem","WestVlaanderen","Flanders",2021,12,6.2258064516129,193
37011,"Pittem","WestVlaanderen","Flanders",2022,1,22.0322580645161,683
37012,"Ruiselede","WestVlaanderen","Flanders",2020,9,0.8,24
37012,"Ruiselede","WestVlaanderen","Flanders",2020,10,4.25806451612903,132
37012,"Ruiselede","WestVlaanderen","Flanders",2020,11,3.3,99
37012,"Ruiselede","WestVlaanderen","Flanders",2020,12,1.45161290322581,45
37012,"Ruiselede","WestVlaanderen","Flanders",2021,1,1.29032258064516,40
37012,"Ruiselede","WestVlaanderen","Flanders",2021,2,0.892857142857143,25
37012,"Ruiselede","WestVlaanderen","Flanders",2021,3,2.58064516129032,80
37012,"Ruiselede","WestVlaanderen","Flanders",2021,4,1.2,36
37012,"Ruiselede","WestVlaanderen","Flanders",2021,5,0.580645161290323,18
37012,"Ruiselede","WestVlaanderen","Flanders",2021,6,0.6,18
37012,"Ruiselede","WestVlaanderen","Flanders",2021,7,0.580645161290323,18
37012,"Ruiselede","WestVlaanderen","Flanders",2021,8,1,31
37012,"Ruiselede","WestVlaanderen","Flanders",2021,9,0.6,18
37012,"Ruiselede","WestVlaanderen","Flanders",2021,10,1.80645161290323,56
37012,"Ruiselede","WestVlaanderen","Flanders",2021,11,12.3666666666667,371
37012,"Ruiselede","WestVlaanderen","Flanders",2021,12,5.83870967741935,181
37012,"Ruiselede","WestVlaanderen","Flanders",2022,1,17.3225806451613,537
37015,"Tielt (Tielt)","WestVlaanderen","Flanders",2020,9,1.76666666666667,53
37015,"Tielt (Tielt)","WestVlaanderen","Flanders",2020,10,16.741935483871,519
37015,"Tielt (Tielt)","WestVlaanderen","Flanders",2020,11,8.86666666666667,266
37015,"Tielt (Tielt)","WestVlaanderen","Flanders",2020,12,10.0322580645161,311
37015,"Tielt (Tielt)","WestVlaanderen","Flanders",2021,1,4.64516129032258,144
37015,"Tielt (Tielt)","WestVlaanderen","Flanders",2021,2,4.96428571428571,139
37015,"Tielt (Tielt)","WestVlaanderen","Flanders",2021,3,8.12903225806452,252
37015,"Tielt (Tielt)","WestVlaanderen","Flanders",2021,4,6.06666666666667,182
37015,"Tielt (Tielt)","WestVlaanderen","Flanders",2021,5,3.2258064516129,100
37015,"Tielt (Tielt)","WestVlaanderen","Flanders",2021,6,1.4,42
37015,"Tielt (Tielt)","WestVlaanderen","Flanders",2021,7,1.12903225806452,35
37015,"Tielt (Tielt)","WestVlaanderen","Flanders",2021,8,3.35483870967742,104
37015,"Tielt (Tielt)","WestVlaanderen","Flanders",2021,9,2.56666666666667,77
37015,"Tielt (Tielt)","WestVlaanderen","Flanders",2021,10,6.16129032258065,191
37015,"Tielt (Tielt)","WestVlaanderen","Flanders",2021,11,39.6,1188
37015,"Tielt (Tielt)","WestVlaanderen","Flanders",2021,12,21.1290322580645,655
37015,"Tielt (Tielt)","WestVlaanderen","Flanders",2022,1,64.5806451612903,2002
37017,"Wielsbeke","WestVlaanderen","Flanders",2020,9,0.6,18
37017,"Wielsbeke","WestVlaanderen","Flanders",2020,10,6.41935483870968,199
37017,"Wielsbeke","WestVlaanderen","Flanders",2020,11,4.4,132
37017,"Wielsbeke","WestVlaanderen","Flanders",2020,12,1.61290322580645,50
37017,"Wielsbeke","WestVlaanderen","Flanders",2021,1,3.58064516129032,111
37017,"Wielsbeke","WestVlaanderen","Flanders",2021,2,4.14285714285714,116
37017,"Wielsbeke","WestVlaanderen","Flanders",2021,3,6.41935483870968,199
37017,"Wielsbeke","WestVlaanderen","Flanders",2021,4,4.8,144
37017,"Wielsbeke","WestVlaanderen","Flanders",2021,5,2,62
37017,"Wielsbeke","WestVlaanderen","Flanders",2021,6,0.8,24
37017,"Wielsbeke","WestVlaanderen","Flanders",2021,7,1.67741935483871,52
37017,"Wielsbeke","WestVlaanderen","Flanders",2021,8,1.54838709677419,48
37017,"Wielsbeke","WestVlaanderen","Flanders",2021,9,1.1,33
37017,"Wielsbeke","WestVlaanderen","Flanders",2021,10,4.51612903225806,140
37017,"Wielsbeke","WestVlaanderen","Flanders",2021,11,17.4,522
37017,"Wielsbeke","WestVlaanderen","Flanders",2021,12,10,310
37017,"Wielsbeke","WestVlaanderen","Flanders",2022,1,39.5806451612903,1227
37018,"Wingene","WestVlaanderen","Flanders",2020,9,0.533333333333333,16
37018,"Wingene","WestVlaanderen","Flanders",2020,10,8.67741935483871,269
37018,"Wingene","WestVlaanderen","Flanders",2020,11,5.16666666666667,155
37018,"Wingene","WestVlaanderen","Flanders",2020,12,5.61290322580645,174
37018,"Wingene","WestVlaanderen","Flanders",2021,1,2.74193548387097,85
37018,"Wingene","WestVlaanderen","Flanders",2021,2,2.5,70
37018,"Wingene","WestVlaanderen","Flanders",2021,3,5.09677419354839,158
37018,"Wingene","WestVlaanderen","Flanders",2021,4,4.7,141
37018,"Wingene","WestVlaanderen","Flanders",2021,5,3.03225806451613,94
37018,"Wingene","WestVlaanderen","Flanders",2021,6,0.8,24
37018,"Wingene","WestVlaanderen","Flanders",2021,7,1.70967741935484,53
37018,"Wingene","WestVlaanderen","Flanders",2021,8,1.67741935483871,52
37018,"Wingene","WestVlaanderen","Flanders",2021,9,1.36666666666667,41
37018,"Wingene","WestVlaanderen","Flanders",2021,10,3.74193548387097,116
37018,"Wingene","WestVlaanderen","Flanders",2021,11,33.2333333333333,997
37018,"Wingene","WestVlaanderen","Flanders",2021,12,13.2903225806452,412
37018,"Wingene","WestVlaanderen","Flanders",2022,1,49.7741935483871,1543
37020,"Ardooie","WestVlaanderen","Flanders",2020,9,0.566666666666667,17
37020,"Ardooie","WestVlaanderen","Flanders",2020,10,7.35483870967742,228
37020,"Ardooie","WestVlaanderen","Flanders",2020,11,4.4,132
37020,"Ardooie","WestVlaanderen","Flanders",2020,12,5.25806451612903,163
37020,"Ardooie","WestVlaanderen","Flanders",2021,1,1.74193548387097,54
37020,"Ardooie","WestVlaanderen","Flanders",2021,2,2.17857142857143,61
37020,"Ardooie","WestVlaanderen","Flanders",2021,3,3.32258064516129,103
37020,"Ardooie","WestVlaanderen","Flanders",2021,4,3.36666666666667,101
37020,"Ardooie","WestVlaanderen","Flanders",2021,5,1.58064516129032,49
37020,"Ardooie","WestVlaanderen","Flanders",2021,6,0.633333333333333,19
37020,"Ardooie","WestVlaanderen","Flanders",2021,7,1.12903225806452,35
37020,"Ardooie","WestVlaanderen","Flanders",2021,8,0.967741935483871,30
37020,"Ardooie","WestVlaanderen","Flanders",2021,9,1.3,39
37020,"Ardooie","WestVlaanderen","Flanders",2021,10,4.41935483870968,137
37020,"Ardooie","WestVlaanderen","Flanders",2021,11,22.3,669
37020,"Ardooie","WestVlaanderen","Flanders",2021,12,7.32258064516129,227
37020,"Ardooie","WestVlaanderen","Flanders",2022,1,27.9032258064516,865
38002,"Alveringem","WestVlaanderen","Flanders",2020,9,1.43333333333333,43
38002,"Alveringem","WestVlaanderen","Flanders",2020,10,2.58064516129032,80
38002,"Alveringem","WestVlaanderen","Flanders",2020,11,1.8,54
38002,"Alveringem","WestVlaanderen","Flanders",2020,12,0.838709677419355,26
38002,"Alveringem","WestVlaanderen","Flanders",2021,1,1.2258064516129,38
38002,"Alveringem","WestVlaanderen","Flanders",2021,2,1.39285714285714,39
38002,"Alveringem","WestVlaanderen","Flanders",2021,3,1.67741935483871,52
38002,"Alveringem","WestVlaanderen","Flanders",2021,4,1.1,33
38002,"Alveringem","WestVlaanderen","Flanders",2021,5,0.870967741935484,27
38002,"Alveringem","WestVlaanderen","Flanders",2021,6,0.4,12
38002,"Alveringem","WestVlaanderen","Flanders",2021,7,1,31
38002,"Alveringem","WestVlaanderen","Flanders",2021,8,1.03225806451613,32
38002,"Alveringem","WestVlaanderen","Flanders",2021,9,0.266666666666667,8
38002,"Alveringem","WestVlaanderen","Flanders",2021,10,1.19354838709677,37
38002,"Alveringem","WestVlaanderen","Flanders",2021,11,8.9,267
38002,"Alveringem","WestVlaanderen","Flanders",2021,12,3.96774193548387,123
38002,"Alveringem","WestVlaanderen","Flanders",2022,1,14.9677419354839,464
38008,"De Panne","WestVlaanderen","Flanders",2020,9,0.8,24
38008,"De Panne","WestVlaanderen","Flanders",2020,10,3.83870967741935,119
38008,"De Panne","WestVlaanderen","Flanders",2020,11,2.3,69
38008,"De Panne","WestVlaanderen","Flanders",2020,12,1.61290322580645,50
38008,"De Panne","WestVlaanderen","Flanders",2021,1,1.58064516129032,49
38008,"De Panne","WestVlaanderen","Flanders",2021,2,1.78571428571429,50
38008,"De Panne","WestVlaanderen","Flanders",2021,3,2.61290322580645,81
38008,"De Panne","WestVlaanderen","Flanders",2021,4,2.56666666666667,77
38008,"De Panne","WestVlaanderen","Flanders",2021,5,0.935483870967742,29
38008,"De Panne","WestVlaanderen","Flanders",2021,6,0.2,6
38008,"De Panne","WestVlaanderen","Flanders",2021,7,1.2258064516129,38
38008,"De Panne","WestVlaanderen","Flanders",2021,8,2.32258064516129,72
38008,"De Panne","WestVlaanderen","Flanders",2021,9,0.9,27
38008,"De Panne","WestVlaanderen","Flanders",2021,10,2.32258064516129,72
38008,"De Panne","WestVlaanderen","Flanders",2021,11,9.4,282
38008,"De Panne","WestVlaanderen","Flanders",2021,12,8.2258064516129,255
38008,"De Panne","WestVlaanderen","Flanders",2022,1,27.8064516129032,862
38014,"Koksijde","WestVlaanderen","Flanders",2020,9,1.06666666666667,32
38014,"Koksijde","WestVlaanderen","Flanders",2020,10,10.2903225806452,319
38014,"Koksijde","WestVlaanderen","Flanders",2020,11,3.1,93
38014,"Koksijde","WestVlaanderen","Flanders",2020,12,2.74193548387097,85
38014,"Koksijde","WestVlaanderen","Flanders",2021,1,3.41935483870968,106
38014,"Koksijde","WestVlaanderen","Flanders",2021,2,2.92857142857143,82
38014,"Koksijde","WestVlaanderen","Flanders",2021,3,3.38709677419355,105
38014,"Koksijde","WestVlaanderen","Flanders",2021,4,2.8,84
38014,"Koksijde","WestVlaanderen","Flanders",2021,5,1.7741935483871,55
38014,"Koksijde","WestVlaanderen","Flanders",2021,6,0.9,27
38014,"Koksijde","WestVlaanderen","Flanders",2021,7,2.29032258064516,71
38014,"Koksijde","WestVlaanderen","Flanders",2021,8,3.03225806451613,94
38014,"Koksijde","WestVlaanderen","Flanders",2021,9,0.966666666666667,29
38014,"Koksijde","WestVlaanderen","Flanders",2021,10,3.25806451612903,101
38014,"Koksijde","WestVlaanderen","Flanders",2021,11,19.0333333333333,571
38014,"Koksijde","WestVlaanderen","Flanders",2021,12,13.8709677419355,430
38014,"Koksijde","WestVlaanderen","Flanders",2022,1,38.741935483871,1201
38016,"Nieuwpoort","WestVlaanderen","Flanders",2020,9,0.6,18
38016,"Nieuwpoort","WestVlaanderen","Flanders",2020,10,6.70967741935484,208
38016,"Nieuwpoort","WestVlaanderen","Flanders",2020,11,2.5,75
38016,"Nieuwpoort","WestVlaanderen","Flanders",2020,12,1.80645161290323,56
38016,"Nieuwpoort","WestVlaanderen","Flanders",2021,1,2.29032258064516,71
38016,"Nieuwpoort","WestVlaanderen","Flanders",2021,2,3.46428571428571,97
38016,"Nieuwpoort","WestVlaanderen","Flanders",2021,3,2.54838709677419,79
38016,"Nieuwpoort","WestVlaanderen","Flanders",2021,4,2.83333333333333,85
38016,"Nieuwpoort","WestVlaanderen","Flanders",2021,5,1.54838709677419,48
38016,"Nieuwpoort","WestVlaanderen","Flanders",2021,6,0.433333333333333,13
38016,"Nieuwpoort","WestVlaanderen","Flanders",2021,7,1.67741935483871,52
38016,"Nieuwpoort","WestVlaanderen","Flanders",2021,8,3.64516129032258,113
38016,"Nieuwpoort","WestVlaanderen","Flanders",2021,9,0.433333333333333,13
38016,"Nieuwpoort","WestVlaanderen","Flanders",2021,10,1.7741935483871,55
38016,"Nieuwpoort","WestVlaanderen","Flanders",2021,11,11.6666666666667,350
38016,"Nieuwpoort","WestVlaanderen","Flanders",2021,12,9.64516129032258,299
38016,"Nieuwpoort","WestVlaanderen","Flanders",2022,1,25.5806451612903,793
38025,"Veurne","WestVlaanderen","Flanders",2020,9,0.7,21
38025,"Veurne","WestVlaanderen","Flanders",2020,10,3.87096774193548,120
38025,"Veurne","WestVlaanderen","Flanders",2020,11,2.46666666666667,74
38025,"Veurne","WestVlaanderen","Flanders",2020,12,3.32258064516129,103
38025,"Veurne","WestVlaanderen","Flanders",2021,1,4.32258064516129,134
38025,"Veurne","WestVlaanderen","Flanders",2021,2,2.17857142857143,61
38025,"Veurne","WestVlaanderen","Flanders",2021,3,2.87096774193548,89
38025,"Veurne","WestVlaanderen","Flanders",2021,4,2.66666666666667,80
38025,"Veurne","WestVlaanderen","Flanders",2021,5,1.90322580645161,59
38025,"Veurne","WestVlaanderen","Flanders",2021,6,0.4,12
38025,"Veurne","WestVlaanderen","Flanders",2021,7,1.45161290322581,45
38025,"Veurne","WestVlaanderen","Flanders",2021,8,2.16129032258065,67
38025,"Veurne","WestVlaanderen","Flanders",2021,9,0.966666666666667,29
38025,"Veurne","WestVlaanderen","Flanders",2021,10,2.83870967741935,88
